Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6
1.209999999999999964e+00,1.587003616862717181e-01,1.221586200392824617e-01,-6.285607272153346248e-01,4.288870169139535338e-01,1.517279652440134963e-01,2.466493431079208598e-01,-1.772732738506525851e-01
1.040000000000000036e+00,1.380347040623101651e-01,1.246586200392824084e-01,-3.614233644297040748e-01,2.419070727820352151e-01,4.830541273505017941e-04,1.992361742622802967e-01,-1.642093551173248733e-01
6.099999999999999867e-01,1.246910652124919583e-01,1.153284930203604119e-01,3.403523090682719632e-02,5.982789380107560867e-02,-1.480007919314081932e-01,1.350980215666471862e-01,-1.653425230419268699e-01
1.199999999999999956e-01,1.181969478010426872e-01,4.428203230275506996e-02,3.128468445144944043e-01,-1.689478145046738322e-01,-2.327792737300767023e-01,7.411280928718932959e-02,-1.715625446702353230e-01
-4.899999999999999911e-01,1.182203152112203809e-01,4.647114317029972519e-02,4.494449839209619380e-01,-4.277897320390459113e-01,-2.576802214594330898e-01,2.737860852217965935e-02,-1.795849160370300290e-01
-3.400000000000000244e-01,1.196884132209654894e-01,-2.485640646055101433e-01,4.497158326749735591e-01,-7.196391133103641202e-01,-2.237662697584747729e-01,6.702254841556481990e-03,-1.815966501187983306e-01
-3.400000000000000244e-01,1.198021410832596639e-01,-1.831887407712690097e-02,3.213088235032356965e-01,-8.274964862914417907e-01,-1.498124547063932055e-01,1.390328445699642868e-02,-1.785346084738357042e-01
-3.400000000000000244e-01,1.179865360275616781e-01,1.372595264191645015e-02,5.302087188502890847e-03,-6.331810439819789416e-01,-1.237481502139217704e-02,5.180255207288370078e-02,-1.686232812444853901e-01
-4.299999999999999933e-01,1.144501683699059164e-01,3.073557158514989007e-02,-2.805043315789244041e-01,-2.240361731620353902e-01,1.628249494991331203e-01,1.009266247008556161e-01,-1.572630926174666544e-01
5.100000000000000089e-01,1.022995373983443812e-01,-3.435159698893430757e-01,-2.227022443904216331e-01,2.887390004058124626e-01,3.437334382680563571e-01,1.462381477734570612e-01,-1.379453992953144081e-01
9.499999999999999556e-01,7.783795331407260265e-02,7.650163399856185764e-02,-9.595188215281569288e-02,6.767306107795871828e-01,4.282839398746586812e-01,1.745325586352629021e-01,-1.045788363083690331e-01
1.320000000000000062e+00,4.689698000256520283e-02,6.965862003928241508e-02,-2.778909698893430313e-01,7.926423735600660603e-01,3.789038854561702641e-01,1.683180790666773397e-01,-6.433605500417667600e-02
1.179999999999999938e+00,9.174099861714524184e-03,1.805736835487435910e-01,-4.312531060800031124e-01,6.769614085719799501e-01,2.380515652301209983e-01,1.316929037271521163e-01,-1.919681348596444237e-02
9.000000000000000222e-01,-1.437577797741408647e-02,9.447912811497127805e-02,-1.997150850687443580e-01,4.105105881475457630e-01,6.144341766589794807e-02,7.024106386708980909e-02,2.380714069556380541e-03
4.400000000000000022e-01,-1.780852272215263654e-02,7.428203230275509661e-02,1.580540371626362184e-01,5.856051631167443622e-02,-9.357374207131900767e-02,-2.332243762677432830e-04,-1.095490186618641726e-04
1.000000000000000056e-01,-1.406353200892840327e-02,-2.450961894323339108e-02,3.858191900526982687e-01,-2.959009500878486687e-01,-2.161350881061700757e-01,-6.804764784090690244e-02,-6.048097850954850530e-03
-1.199999999999999956e-01,-4.730192339124771050e-03,-5.196152422706630525e-02,4.387991582979677840e-01,-5.700155536422806257e-01,-3.090716583848980847e-01,-1.168991730362382853e-01,-1.068255324750354285e-02
-1.010000000000000009e+00,8.683864807744336167e-03,2.178284930203602809e-01,2.838580974562897596e-01,-7.264647314496457398e-01,-3.743018462913951794e-01,-1.369792055201153325e-01,-8.187730742235582726e-03
-8.299999999999999600e-01,1.848321412744117348e-02,-3.041025403784438641e-01,1.180079849446715179e-01,-6.812727235523386993e-01,-3.388876990147480228e-01,-1.221851408062676336e-01,-1.611690391139494749e-03
-8.299999999999999600e-01,2.293866565808180130e-02,-3.644065234203752723e-02,1.357339607176052676e-01,-4.023189367050905019e-01,-2.110890737077857904e-01,-7.805278889471026216e-02,4.089811588209313342e-03
-3.400000000000000244e-01,2.240106325946974314e-02,-1.508669687932939207e-01,3.950360710371259021e-02,2.263740489583443427e-03,-3.917322357240989733e-02,-1.966680952743812827e-02,1.106535672237105028e-02
5.999999999999999778e-02,1.556533776060611829e-02,-1.410254037844388408e-02,-2.617230931444331499e-01,4.061252860794660746e-01,1.245623947242232993e-01,3.159733108479462205e-02,2.277556364380635412e-02
5.699999999999999512e-01,1.228943660696348028e-03,-2.933012701892218771e-02,-4.090114995243151474e-01,7.008434454786888201e-01,2.183025166089096192e-01,6.183539851076411131e-02,3.954412280810333524e-02
8.699999999999999956e-01,-1.560022585292187430e-02,6.165063509461088387e-02,-3.852018127597638397e-01,8.189273443541973396e-01,1.986103540646429466e-01,6.752945005541222123e-02,5.326931152244852863e-02
8.900000000000000133e-01,-3.565307279048698930e-02,1.148381119635937253e-01,-2.937984106917385096e-01,7.027743681340755666e-01,1.206108061666181230e-01,5.273596590070939172e-02,6.475734729864486561e-02
6.800000000000000488e-01,-5.318077155037982673e-02,1.041682389825158150e-01,-1.148293100196412508e-01,4.567033966782044763e-01,2.158078889398254430e-02,2.531604369846171543e-02,7.014015273093152092e-02
3.499999999999999778e-01,-5.139976928900832215e-02,6.202722283113842883e-02,1.070628622376059713e-01,8.968095636957873484e-02,-8.642461621050934184e-02,-1.939617110255099919e-02,5.670762225432671166e-02
8.000000000000000167e-02,-4.124642766172757075e-02,-9.509618943233461019e-03,2.959378159755714499e-01,-3.495197792782083202e-01,-1.742706081163933052e-01,-6.150849939137600919e-02,4.269222970897179614e-02
-2.000000000000000111e-01,-2.589275892741096236e-02,-2.075317547305471910e-03,3.539654473063502671e-01,-6.607263119325210710e-01,-2.162868347776062683e-01,-9.593083533428777010e-02,3.031955080134068892e-02
-6.199999999999999956e-01,-6.984781300983441965e-03,4.872595264191645348e-02,2.621401528900620947e-01,-8.254135171232992452e-01,-2.192250366407799689e-01,-1.094258512118157362e-01,2.488743385691735699e-02
-6.199999999999999956e-01,1.201517522208084277e-02,-1.306217782649106707e-01,1.429735247750908711e-01,-7.514844857434173075e-01,-1.503716014692673686e-01,-1.004465194094258662e-01,2.506370018228402941e-02
-3.900000000000000133e-01,2.704211207712024084e-02,-1.169791281149712425e-01,9.176721851928174023e-02,-4.619896883310792290e-01,2.659113523161707460e-02,-6.091122747033678175e-02,3.269755405011112726e-02
-1.400000000000000133e-01,3.578701972393403402e-02,-2.787658773652743061e-02,-2.091785361389267295e-02,-7.884746599371068865e-02,2.116274702273371056e-01,-3.083788983498758629e-03,4.609209113224119192e-02
3.400000000000000244e-01,3.644360752081052951e-02,-8.037658773652742172e-02,-2.244863191913790690e-01,2.922328864413814564e-01,3.681540653748680558e-01,5.533499928530755119e-02,6.419680003847770544e-02
7.399999999999999911e-01,3.112440641199678421e-02,6.274047358083595372e-03,-3.146922169475477316e-01,5.481409563591668199e-01,4.389132941212456340e-01,8.745952497325296116e-02,8.027008315543658623e-02
9.899999999999999911e-01,2.357074248036551689e-02,5.854646071760521986e-02,-2.933825301829965371e-01,6.616982615189269668e-01,4.169794262789248696e-01,8.073359427904058805e-02,8.939701817704079345e-02
9.899999999999999911e-01,1.741377562469128421e-02,9.910254037844379305e-02,-2.361505888325764746e-01,5.812669275281466819e-01,3.089420779853908061e-01,4.467408999731667385e-02,9.136734751108563368e-02
7.199999999999999734e-01,1.502356977976661984e-02,1.150833024919769576e-01,-8.680006782131771681e-02,3.653248974821563522e-01,1.697146691228895721e-01,-8.963861608611012333e-04,8.700559783065231478e-02
2.600000000000000089e-01,1.678687122868597476e-02,8.959292143521041529e-02,1.143729575017976563e-01,5.882873294904012590e-02,7.085504928726615859e-03,-4.763047399247079261e-02,8.227908393989726010e-02
-4.299999999999999933e-01,2.521321345341609801e-02,9.593266739736606985e-02,2.781253159755713855e-01,-2.947026008452733326e-01,-1.773828912344033726e-01,-1.020302786949130042e-01,7.859786171049407133e-02
-1.010000000000000009e+00,3.866644847198091872e-02,-1.651923788646680880e-02,3.777526975803625620e-01,-5.550985507418610965e-01,-2.977711591785060508e-01,-1.501979903562248309e-01,7.993818445438392872e-02
-4.900000000000000355e+00,5.317721265105906925e-02,1.120320323027550913e+00,2.938636776651528670e-01,-6.612990898872497247e-01,-3.527245450279521966e-01,-1.870034098263221867e-01,8.773614663897777444e-02
-7.099999999999999645e-01,6.784829906207570649e-02,-2.456485294012943132e+00,5.305110910246746414e-01,-6.196562143211402640e-01,-3.100468699122779226e-01,-1.831057333225532546e-01,9.962502960388433526e-02
-6.199999999999999956e-01,7.996393958399580781e-02,6.608047232344834709e-01,9.803760404507836368e-01,-4.055492228905988039e-01,-1.957394303730102258e-01,-1.441170502047796342e-01,1.115716500574303743e-01
-2.700000000000000178e-01,8.675717274350741581e-02,2.863843876330611216e-01,-2.811521997001209527e-01,7.373411772305721312e-02,-6.610597503748487369e-02,-7.564443632283480989e-02,1.241248326851694672e-01
4.400000000000000022e-01,8.761004109759100433e-02,-1.467339375865880091e-01,-1.811761607320731216e+00,5.191628195971914606e-01,4.408384321649830295e-02,-3.450393667203732750e-03,1.367652550242455800e-01
8.800000000000000044e-01,8.470038551087832879e-02,5.926442841485010660e-02,-9.592472251679160511e-01,1.002890472683720224e+00,9.782766590125922812e-02,6.068820976985682403e-02,1.439833922859359294e-01
1.229999999999999982e+00,7.774041072480178394e-02,5.544228634059944483e-02,3.559215069796400899e-02,1.397459562576175873e+00,8.619384107187301469e-02,9.835243758860873209e-02,1.399815358581430469e-01
1.229999999999999982e+00,7.218969836871683143e-02,1.277627944162881279e-01,-6.640337938199986079e-03,9.673120432736574958e-01,6.080401524563014415e-02,9.405549677619462479e-02,1.254938779444027819e-01
9.300000000000000488e-01,7.327494345232934969e-02,1.344791281149712026e-01,1.383292868886240035e-01,4.225832129149091898e-01,6.226735352402867907e-04,6.353932256172947768e-02,1.012696244402807588e-01
3.499999999999999778e-01,8.002615775729843284e-02,1.230736835487435954e-01,2.730644499741333719e-01,-4.064352724536596240e-01,-8.820534884868276582e-02,2.207051888417867203e-02,8.266637732959858376e-02
-7.099999999999999645e-01,9.169166125500907705e-02,1.895448267190432967e-01,3.330876340709014172e-01,-1.372171731302227471e+00,-1.695726755564229693e-01,-1.227421339620327068e-02,7.641361884844014019e-02
-1.010000000000000009e+00,1.074350439030139215e-01,-2.156217782649106907e-01,4.903644484023994554e-01,-1.416045318901749006e+00,-1.383283448929050752e-01,-4.057667355261422582e-02,8.021836915957467062e-02
-3.400000000000000244e-01,1.233784068291012559e-01,-4.008059871367696814e-01,5.935447341949743327e-01,-1.328533989913061930e+00,-4.908916572678188872e-02,-5.646486374058014290e-02,8.891975642187070761e-02
-1.700000000000000122e-01,1.355842700549836632e-01,8.199201505532840994e-02,3.292499306069481824e-01,-8.970940033476075826e-01,1.454409442737881475e-01,-5.510608062312671862e-02,1.017077683846950020e-01
-7.000000000000000666e-02,1.447578912736532664e-01,6.965862003928248447e-02,-3.374899031640742897e-01,-1.527426740668235694e-01,4.151217948625171017e-01,-1.909813237264179620e-02,1.201803408599201040e-01
4.699999999999999734e-01,1.485861648379717126e-01,-1.438573498500605452e-01,-6.225378822251552702e-01,3.180841097791688443e-01,4.771005653086256570e-01,5.314065157436648201e-02,1.405242275988142497e-01
8.199999999999999512e-01,1.468329894444084516e-01,2.462341226347258827e-02,-3.327166265432373038e-01,8.141889412030020035e-01,5.026281041570533903e-01,1.276704329322074227e-01,1.625904517806959215e-01
1.129999999999999893e+00,1.414950475847858158e-01,3.104646071760519543e-02,-1.629855484541325727e-01,1.077160147001265500e+00,4.832942746606906370e-01,1.772269956371514688e-01,1.733222171412934220e-01
1.310000000000000053e+00,1.324686730372207077e-01,4.805607966083846883e-02,-1.707443735291023501e-01,9.866465423507840837e-01,4.020849697135640000e-01,1.951331248480345504e-01,1.679938244645026446e-01
1.300000000000000044e+00,1.224008733294029566e-01,7.678203230275504332e-02,-6.488459581221617256e-02,6.386116197833549002e-01,1.669076327777688218e-01,1.681918385212470279e-01,1.514107752332627677e-01
1.219999999999999973e+00,1.189461402356584985e-01,4.129165124598854764e-02,5.591785361389262077e-02,1.061248198635307005e-01,-1.059606183318438782e-01,1.173031398876930032e-01,1.252412443648419083e-01
7.900000000000000355e-01,1.244954473161758862e-01,1.259326673973659716e-01,1.370163783889834508e-01,-3.819168409832989219e-01,-4.363077039612173191e-01,4.329175648063779414e-02,9.627268070182484760e-02
3.900000000000000133e-01,1.381107443889313946e-01,2.178203230275510549e-02,2.112655613897025386e-01,-6.494718425498268166e-01,-7.683802463104254521e-01,-4.165526565997088732e-02,7.133062845529858365e-02
-3.400000000000000244e-01,1.561290523150612453e-01,1.099519052838329042e-01,2.674242045600022655e-01,-7.264981703701249849e-01,-7.490843609999616737e-01,-8.742149009473157428e-02,5.288891444164299516e-02
-4.849999999999999645e+00,1.756319142815299661e-01,1.321091102388510574e+00,1.749061690414397408e-01,-6.202497995682665355e-01,-6.493353731115764083e-01,-1.074021313305305175e-01,4.343323857300668278e-02
-1.010000000000000009e+00,1.922098751569469022e-01,-2.505684023823720352e+00,5.250908095439563716e-01,-4.395723511244913340e-01,-5.022725730246732079e-01,-9.259643430390414320e-02,4.509083079663651905e-02
-1.010000000000000009e+00,2.038222260954696552e-01,5.473063572330454374e-01,1.255363153510425711e+00,-2.714064552321539536e-01,-3.347966808560936536e-01,-4.682583834264244377e-02,5.395755897795159739e-02
-1.010000000000000009e+00,2.090310839885193839e-01,3.513843876330610128e-01,7.536413242682804547e-02,1.311036839364709827e-01,-1.279530185519301422e-01,4.049380772339296330e-02,6.348071102168384439e-02
1.300000000000000044e-01,2.105587597019620283e-01,-3.893172400785650522e-01,-1.681044502884801339e+00,4.922438994544969249e-01,6.079056398637965042e-02,1.284959217959047439e-01,7.153148588076790881e-02
8.199999999999999512e-01,2.094120664797259335e-01,4.936061784718433210e-02,-1.004146634763605217e+00,9.599266342802471597e-01,1.846192101941051544e-01,2.188699419464308904e-01,6.933319475373336815e-02
1.169999999999999929e+00,2.053713531255193236e-01,1.572900172474265834e-01,-1.730776528900620503e-01,1.484282106384978928e+00,2.245305608607219283e-01,2.871380048577746313e-01,5.268485427572855428e-02
1.199999999999999956e+00,2.047172309789885569e-01,1.403941916244323407e-01,-3.602067610174840007e-01,1.211266556560785190e+00,1.050567289880567079e-01,2.481144655091459816e-01,3.461909912908073261e-02
8.699999999999999956e-01,2.108569719590793201e-01,1.522243186433545059e-01,-5.879165124598853542e-02,8.163850033295226849e-01,-6.174377452758911256e-02,1.878099585111044911e-01,1.093357998497368477e-02
4.799999999999999822e-01,2.264991310641027988e-01,5.343266739736601822e-02,3.173541049839538886e-01,2.278969745376821510e-02,-2.129838072846565455e-01,1.160064744702280076e-01,-1.420082885067860956e-02
2.000000000000000042e-02,2.481949847425746203e-01,2.939582562299419832e-02,4.401789446385672155e-01,-1.122250798557435703e+00,-2.860312880373517830e-01,4.057947396800645756e-02,-3.320665175679862746e-02
-2.300000000000000100e-01,2.767471685873046927e-01,-6.531088913245533534e-02,5.003972977044353065e-01,-1.395990299004624013e+00,-2.334240244096269512e-01,-1.732957580272921280e-02,-4.309186526631028635e-02
-8.299999999999999600e-01,2.995754362942968374e-01,1.003108891324553664e-01,3.680399709853922063e-01,-1.517133262294381613e+00,-1.256960020748207618e-01,-5.382339473020866100e-02,-4.195583888114931548e-02
-1.010000000000000009e+00,3.124416356390669058e-01,-1.114054445662276405e-01,1.694118186433545836e-01,-1.242196354859826712e+00,1.336667492655101985e-01,-5.700360730469206105e-02,-2.787723818654025409e-02
-8.299999999999999600e-01,3.197521259037244268e-01,-1.613749537379655097e-01,9.318468676455114730e-02,-5.067036124935332397e-01,5.059942135627428783e-01,-2.632501957042518437e-02,2.134603910042276453e-05
-1.700000000000000122e-01,3.180982463992778619e-01,-1.968653347947320609e-01,3.481771797125716994e-02,-5.830844840294238662e-03,6.771415825970854563e-01,1.332668165391455439e-02,2.791510543152717072e-02
3.300000000000000155e-01,3.100251462888886644e-01,1.071796769724488174e-02,-2.071537874366484178e-01,4.978633009150369992e-01,8.117813132812776722e-01,5.406549869131751368e-02,5.334355882856137154e-02
8.699999999999999956e-01,3.021412625545065733e-01,9.807621135331234807e-04,-4.778884957604829786e-01,8.700470685553970407e-01,8.689886600574003861e-01,7.135295207296415976e-02,6.409864375854831819e-02
1.219999999999999973e+00,2.970828300828902147e-01,6.122595264191643682e-02,-5.001236588459924137e-01,1.006138136358629698e+00,7.866978571246745489e-01,5.100088714528424466e-02,5.763179960835138060e-02
1.209999999999999964e+00,2.948804791213033294e-01,1.403284930203602121e-01,-3.123448714093438050e-01,9.026744357589264744e-01,5.277082509383548281e-01,-3.276601527156711852e-02,3.654948319878102703e-02
