Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6
6.800000000000000488e-01,1.903440018485987040e-02,2.455055741706416161e-01,-6.995445835186627770e-01,8.606484907806661866e-01,2.205952562923367832e-01,1.728194896179311435e-01,-3.829034679032074229e-02
1.110000000000000098e+00,1.653057074738109589e-02,1.172617640117481763e-01,-4.831912208067380421e-01,4.322477236077248985e-01,1.402947039445387178e-01,1.470054400380067239e-01,-3.095546168479684779e-02
1.290000000000000036e+00,1.472129334349603358e-02,-9.552962673951115313e-02,1.504029155005304208e-01,-7.721192939769967734e-02,4.379266360999309327e-02,9.606046025611175709e-02,-2.679006746065452915e-02
1.030000000000000027e+00,1.388237698390989289e-02,-3.924499855561625061e-02,5.052771598661329744e-01,-5.691767461532571959e-01,-6.754796110065208747e-02,2.720288944305800094e-02,-2.600574999095328632e-02
5.500000000000000444e-01,1.383740132248728605e-02,-4.775580679314916921e-02,2.081086426243487497e-01,-9.252894024587874355e-01,-1.855912965678684912e-01,-4.671256043733260088e-02,-3.046581869834370793e-02
-1.499999999999999944e-01,1.474487329762623825e-02,-9.651609781822778622e-03,-2.787176970875688831e-01,-1.048219851170796968e+00,-2.775965499080080834e-01,-1.100702308178325151e-01,-4.050386823871092445e-02
-7.299999999999999822e-01,1.630141175525541553e-02,-4.251188437053682323e-02,-2.705229706093486564e-01,-8.774422078204382469e-01,-3.124368929299882747e-01,-1.575566953336045017e-01,-5.383631861677713737e-02
-4.600000000000000200e-01,1.759677053504501987e-02,-1.045798893688321685e-01,1.508371317604878248e-01,-4.195824947776114477e-01,-2.694526763602396180e-01,-1.877077641110170003e-01,-6.725370881074094198e-02
-4.199999999999999845e-01,1.782113635525663098e-02,2.214116468489460143e-01,4.247112409735830929e-01,1.792205014674292940e-01,-1.534073313111839476e-01,-1.947082833837245341e-01,-7.754351151416978560e-02
-4.199999999999999845e-01,1.642541636923325332e-02,3.431151850233560285e-02,3.843143500540299740e-01,7.053518741759117194e-01,1.271715270925843910e-03,-1.794342610378205360e-01,-8.179818666979112030e-02
-4.600000000000000200e-01,1.319763197408596947e-02,-6.122265507638660620e-02,1.902840028495939029e-01,9.678283371504554644e-01,1.513308461651245718e-01,-1.430186123482711791e-01,-7.975577719558485379e-02
6.899999999999999467e-01,8.767429819148761169e-03,-2.266371627609932993e-01,-6.746337230875409929e-02,8.765046278774706323e-01,2.668560208469693551e-01,-9.321158612195905302e-02,-7.424954374227185627e-02
1.050000000000000044e+00,4.050126230816509382e-03,3.437658436201156409e-01,-3.909424219096140352e-01,5.409767515328235410e-01,3.273940532345342436e-01,-4.968239491119093298e-02,-6.646742831645680027e-02
1.459999999999999964e+00,-5.896457750078462796e-04,-5.433664261033921417e-02,-5.843124850669380033e-01,1.339333416446988889e-01,3.127446094588517411e-01,-2.705316730036938511e-02,-5.826573875100533872e-02
1.219999999999999973e+00,-4.710846243074216441e-03,4.085164513297767641e-04,-3.202556625169031834e-01,-2.211770038342075195e-01,2.176690253457067847e-01,-3.051006980921525114e-02,-5.180401167837112020e-02
9.000000000000000222e-01,-7.747504416648631938e-03,-1.078813984933766346e-01,1.494678893588708424e-01,-4.590784639412994750e-01,5.485624645892357709e-02,-5.247416743954490259e-02,-4.821637158011525537e-02
2.899999999999999800e-01,-9.399617968273550617e-03,2.309203779379542798e-03,2.088497628364819336e-01,-6.410956433377998920e-01,-1.447249092293041717e-01,-7.578592041616959152e-02,-4.946477031240359423e-02
-2.300000000000000100e-01,-9.712627045317442226e-03,-3.818425019573409851e-02,-1.259388172401787465e-02,-7.719130485867036207e-01,-3.352057473975652013e-01,-8.687266249581884758e-02,-5.559702773759217509e-02
-3.499999999999999778e-01,-8.995564330636198272e-03,-4.281656961837983222e-02,4.480402191476917650e-02,-7.605482386898096969e-01,-4.682839190274406538e-01,-7.877610439371431073e-02,-6.480967045911489866e-02
-1.040000000000000036e+00,-8.194055685091749391e-03,1.931852899648734967e-01,2.975710061511681603e-01,-5.474651066229024865e-01,-5.127281858633440104e-01,-5.009489592613292075e-02,-7.396873062850303771e-02
-9.100000000000000311e-01,-8.252395058933707783e-03,-1.980918842567004901e-01,3.652742163470998893e-01,-9.360145434094588324e-02,-4.605764329607855423e-01,-3.547064379784581334e-03,-7.968171056578583766e-02
-9.100000000000000311e-01,-9.606974186025116214e-03,1.049673162239653235e-01,2.290532089051888764e-01,4.742373011142690942e-01,-3.284070403048723330e-01,5.364010731773788399e-02,-8.020075493874313788e-02
-5.500000000000000444e-01,-1.243812538433601220e-02,-8.646077305931532120e-03,-2.465592606819333454e-02,9.170530075306062567e-01,-1.563909597063497803e-01,1.125785463499817673e-01,-7.551190606908045333e-02
-5.999999999999999778e-02,-1.637282982533952783e-02,1.371995208615878203e-02,-2.991814303596871949e-01,1.076401443615178755e+00,1.203117083154237738e-02,1.622242047264076947e-01,-6.734538963328251526e-02
6.500000000000000222e-01,-2.079235997544987349e-02,-6.022414053421475816e-03,-3.646428936482346006e-01,8.946341400339081762e-01,1.457411846010666368e-01,1.906113050001685405e-01,-5.707455365829099125e-02
9.100000000000000311e-01,-2.529697109456805273e-02,1.045743518247686799e-01,-2.204627818220668833e-01,4.556054579245839564e-01,2.294823525972874978e-01,1.906170853768626161e-01,-4.658020416100371042e-02
9.300000000000000488e-01,-2.925502627856379004e-02,-4.392860262335102073e-02,-1.139919671566899106e-01,-6.584294718356226150e-02,2.536363858461219145e-01,1.588173503987139745e-01,-3.768050943448653101e-02
6.199999999999999956e-01,-3.226892894993556304e-02,-4.167373062592094612e-02,-5.369382676824846490e-02,-5.269210839233624544e-01,2.154868941418745520e-01,1.020595318818932062e-01,-3.150897203249955481e-02
2.800000000000000266e-01,-3.468772154250340106e-02,-6.083509865012937112e-02,3.265055569090546950e-02,-8.402080280423590564e-01,1.221169778086685920e-01,3.625892629395448263e-02,-3.007251481192195486e-02
-4.000000000000000083e-02,-3.643187543792280464e-02,-6.893372477188630665e-03,6.263797071028748276e-02,-9.338586125365218038e-01,6.062497847441696702e-03,-2.173331241323282759e-02,-3.335306620978449599e-02
-5.500000000000000444e-01,-3.772426832004722314e-02,6.037793979887021156e-02,1.099798880822394631e-01,-7.821434650950648271e-01,-7.874842543845797516e-02,-5.819555608445962924e-02,-3.970690354191451499e-02
-6.600000000000000311e-01,-3.939028023070906964e-02,-8.194254971614894911e-02,2.597180858310531582e-01,-4.139457607738292744e-01,-9.246712043238346224e-02,-6.972958579449317629e-02,-4.608057981231257483e-02
-7.299999999999999822e-01,-4.205836989533576903e-02,5.356150573633172707e-02,3.394560758621477659e-01,9.030391722730288229e-02,-2.967340657505966942e-02,-6.240880398180083388e-02,-4.861877607778049282e-02
-6.600000000000000311e-01,-4.609711763321089339e-02,2.326019543302548787e-02,2.091499437921086058e-01,5.748712343676607439e-01,7.590225916650152060e-02,-4.673679361772667407e-02,-4.471933855356280407e-02
-6.600000000000000311e-01,-5.192261784521429169e-02,2.784758651613594704e-02,-3.804761307720994079e-02,8.835504496208759218e-01,1.826223085727073370e-01,-3.323251953933652192e-02,-3.406594666871853860e-02
1.799999999999999933e-01,-5.901924316048694913e-02,-1.545134186544922517e-01,-2.095472147905371729e-01,9.209012239844918124e-01,2.634638993956456288e-01,-3.083979903982117521e-02,-1.859931295702267617e-02
5.400000000000000355e-01,-6.634541768475070433e-02,2.126537278985566326e-01,-2.559608379510835974e-01,7.061392837867389582e-01,3.112749823607559030e-01,-4.503172637768250441e-02,-9.684704662019094634e-05
8.900000000000000133e-01,-7.355870041101719714e-02,-2.300514067806408436e-02,-2.613781686023151640e-01,3.169155005561186678e-01,3.171588375555972616e-01,-7.720176792610984606e-02,1.847295735567912323e-02
8.199999999999999512e-01,-7.991185002709674801e-02,-7.925575491335545841e-03,-1.760477179876609455e-01,-1.481729748117184831e-01,2.615827942568715314e-01,-1.232500017540112125e-01,3.495670744800041807e-02
5.600000000000000533e-01,-8.487008902557797996e-02,-5.422282990440485673e-02,6.708551816689389824e-03,-5.576903225785001528e-01,1.352587048575389084e-01,-1.725897455773535705e-01,4.831072730985774832e-02
-4.000000000000000083e-02,-8.855111065522090763e-02,1.802222495464800289e-03,5.570446741838680493e-02,-8.518044269422028192e-01,-4.647301857162688954e-02,-2.124699039814238466e-01,5.651635349332233271e-02
-1.239999999999999991e+00,-9.081968068059238786e-02,4.597988461414286021e-02,-1.981640196613498883e-02,-9.561552796429059198e-01,-2.287537776189961791e-01,-2.315192568950200369e-01,5.878336270711313760e-02
-5.410000000000000142e+00,-9.190900817792690969e-02,3.752273159442005568e-01,6.186692348614816761e-02,-8.038362357852392170e-01,-3.530140836917886049e-01,-2.208888495065006730e-01,5.644338650998589890e-02
-5.410000000000000142e+00,-9.269215849751055725e-02,-1.232150199744972197e+00,2.694920747670211392e-01,-4.420994657265082672e-01,-3.905714605838406794e-01,-1.791612869848621115e-01,5.254893777999880555e-02
-8.100000000000000533e-01,-9.371677554084849315e-02,-1.835331466447613913e-01,3.290574110371586869e-01,5.006269542157142094e-02,-3.452507701648948046e-01,-1.140640241406893629e-01,5.019892992088070827e-02
-8.100000000000000533e-01,-9.543348960742997766e-02,2.058936749969877411e+00,8.613267693069809328e-02,5.359232021206135066e-01,-2.472097441301951137e-01,-3.926069868730396040e-02,5.234213811252599879e-02
-6.600000000000000311e-01,-9.822873464771941787e-02,-5.793266604162297106e-01,-6.960132986224348839e-02,8.499617551300753249e-01,-1.288233977889556847e-01,2.922393483044938289e-02,5.956122159360083268e-02
5.100000000000000089e-01,-1.016250205076162788e-01,-8.436650265832967843e-01,5.046107322197244116e-01,9.186177112268198997e-01,-8.599829716490238474e-03,7.925886433965127764e-02,6.955645428286763576e-02
9.699999999999999734e-01,-1.050391243091834265e-01,3.202071047051225916e-01,6.005657313067708225e-01,7.620458656599139458e-01,1.022263156809233714e-01,1.067881634579850025e-01,8.092840506186632643e-02
1.399999999999999911e+00,-1.080997318177391586e-01,8.933703814759774708e-02,-1.273884484962430674e+00,4.329533192461485491e-01,1.756673851867874836e-01,1.153675224527148102e-01,9.158018051060655418e-02
1.270000000000000018e+00,-1.101357532307460640e-01,1.238992266048843938e-02,-2.435306411607163213e+00,3.049126423201184433e-02,1.863253404067286012e-01,1.114379460061713234e-01,9.970142103371895659e-02
9.300000000000000488e-01,-1.109223834685156562e-01,-7.532241182239107768e-02,-4.067401398225691800e-01,-3.322640905047352655e-01,1.341750476749013765e-01,1.033034705095891709e-01,1.044757301018971879e-01
2.200000000000000011e-01,-1.105049052244078817e-01,8.258261075338446666e-04,1.681246045118384602e+00,-6.491037631688010290e-01,3.214860468124147719e-02,9.883422551906693998e-02,1.040878294653461156e-01
-1.040000000000000036e+00,-1.086179519476769273e-01,4.001481639662143874e-02,1.394096352162910835e+00,-8.731411169043263865e-01,-7.302396525941375061e-02,1.055511119344260396e-01,9.850694907386108035e-02
-1.239999999999999991e+00,-1.058194274996753365e-01,-2.681205160500684248e-01,5.221873820769531438e-01,-8.758493152435907758e-01,-1.284284716046897312e-01,1.288515624945151261e-01,8.938594681232012173e-02
-5.999999999999999778e-01,-1.031241416047223164e-01,4.141647711364326856e-02,1.050877170148485917e-01,-6.617992462011095256e-01,-1.156592718008903342e-01,1.663937241734802508e-01,7.965713272333828365e-02
-4.600000000000000200e-01,-1.008919754655503431e-01,3.547508621995364431e-01,-1.979632022964099569e-01,-1.422556958366636148e-01,-4.591139192799478796e-02,2.093936018066175631e-01,7.169079625484420237e-02
-3.200000000000000067e-01,-9.974604777269405198e-02,-5.207925494531254196e-02,-2.472203792839120506e-01,6.819059141759642451e-01,5.987713083663476210e-02,2.467631103538237003e-01,6.744588192050153530e-02
2.399999999999999911e-01,-9.997372771697335403e-02,-1.825284522852032021e-01,-8.592761501375245636e-02,1.358353344358792292e+00,1.789013162246652633e-01,2.670683993118077582e-01,6.717354524141319616e-02
7.500000000000000000e-01,-1.010045956840332909e-01,6.713052567133130644e-02,-1.182078878403718947e-01,1.626133770350960628e+00,2.828429233928720921e-01,2.620520874978076176e-01,6.878236427200976055e-02
1.090000000000000080e+00,-1.023666499650181388e-01,6.351369095823455879e-02,-5.018203418718405473e-01,1.278565967708720219e+00,3.579775849474698957e-01,2.317553188508577056e-01,7.200522807632424305e-02
1.320000000000000062e+00,-1.036781276617745884e-01,-3.249878496161084929e-02,-6.777979633381646662e-01,1.546540951751813886e-01,3.766313004003112863e-01,1.818985487007042934e-01,7.493964842086807410e-02
1.320000000000000062e+00,-1.041408504017462822e-01,-8.941623682250043892e-03,-1.862068719477194545e-01,-1.088935886856364554e+00,3.143673967803243818e-01,1.209896016934784990e-01,7.601874230584826364e-02
1.270000000000000018e+00,-1.033131950960265860e-01,-3.476975785562375076e-02,3.367593388803902799e-01,-1.934142601834357933e+00,1.764565283446833388e-01,5.975074148332271129e-02,7.458422515657756047e-02
7.900000000000000355e-01,-1.012439112633298777e-01,5.561657150294485596e-02,3.629163281755551362e-01,-2.184342828937122505e+00,-1.911888698538005693e-03,6.880692230795432129e-03,6.813215779089926150e-02
2.500000000000000000e-01,-9.781239109949355082e-02,-5.496015104662643758e-02,2.413478026644077790e-01,-1.563538236327516540e+00,-1.688969127669704418e-01,-3.187613422170279542e-02,5.589987267159052253e-02
-1.030000000000000027e+00,-9.340716416623892626e-02,8.900468875974548721e-02,2.031604305879411432e-01,-5.413980675500306150e-01,-2.958379422202880860e-01,-5.273622659173302085e-02,3.944185910825927233e-02
-5.419999999999999929e+00,-8.866497189908190135e-02,3.930216178032042151e-01,1.393852667878817120e-01,4.263191124990736158e-01,-3.652387039513933509e-01,-5.580480603914717008e-02,2.104536727861777701e-02
-1.239999999999999991e+00,-8.415578858596160783e-02,-1.991535677342438859e+00,7.007185658140419049e-02,1.268445703770856747e+00,-3.730702398097414108e-01,-4.662251869912187319e-02,3.908150634007095947e-03
-1.239999999999999991e+00,-8.071562954793408406e-02,2.024325930165264964e+00,-8.394889572858055260e-04,1.708129411117309537e+00,-3.292480733160978446e-01,-3.546410704191549357e-02,-8.218082450182767618e-03
-1.239999999999999991e+00,-7.864218429980196490e-02,7.696937456285835033e-02,-1.871339025103040399e-01,1.750655659564196664e+00,-2.437983304129844320e-01,-3.399475309588817495e-02,-1.543746419784908230e-02
1.300000000000000044e-01,-7.742467434488127520e-02,-8.212725934348420465e-01,-3.119263120023252345e-02,1.473628579669860272e+00,-1.276641690422722908e-01,-4.806932968679189511e-02,-1.980031066009332874e-02
7.800000000000000266e-01,-7.653181190000396539e-02,2.562300993514885494e-01,6.207093182668641518e-01,8.210978188270032785e-01,-2.881563925287782685e-02,-7.526340740981868338e-02,-2.141812730675010656e-02
1.250000000000000000e+00,-7.541017155250326343e-02,9.989170197851426902e-02,9.071734378934329102e-02,-4.169282912573374356e-03,3.135126191138426499e-03,-1.097871037806285172e-01,-2.162182158951198030e-02
1.189999999999999947e+00,-7.349779470676609527e-02,-3.413197469318884902e-02,-1.538130903157954199e+00,-7.479228121879913926e-01,-4.337456835797784231e-03,-1.446048128271872346e-01,-2.190177736056378444e-02
8.199999999999999512e-01,-7.061868258319527192e-02,-7.685102602368987235e-02,-1.239413276011613219e+00,-1.218892256164975985e+00,-1.690111253296661120e-02,-1.726670561626895695e-01,-2.297233334021192563e-02
1.400000000000000133e-01,-6.668277546835736647e-02,-1.979494957646105169e-02,5.103226946018775134e-01,-1.291639563902517107e+00,-2.077729867015391807e-02,-1.906983549921012766e-01,-2.719212459943504134e-02
-3.800000000000000044e-01,-6.141103509781679903e-02,-6.808380979941597300e-02,8.906699295660810423e-01,-1.094257766874438875e+00,2.109307890152483170e-02,-1.947140198469492212e-01,-3.625536829417984330e-02
-6.600000000000000311e-01,-5.509912237443734956e-02,2.287068612376541576e-03,5.452302472913128639e-01,-7.434184904836287355e-01,9.509560462940755410e-02,-1.795067748800893703e-01,-4.891089778440202429e-02
-1.239999999999999991e+00,-4.880225543542054956e-02,1.346237747371278326e-01,5.224741784438905468e-01,-3.099986674458024005e-01,1.634978751207239178e-01,-1.458750139385595890e-01,-6.182349706006845524e-02
-5.419999999999999929e+00,-4.334008023830009798e-02,5.574479212098233383e-01,3.023720674323362445e-01,7.737063762315668503e-02,2.679959268985733223e-01,-1.006599993217837108e-01,-7.202569446828595290e-02
-8.100000000000000533e-01,-3.932947706426696832e-02,-2.116675611024919412e+00,6.204585711423771244e-02,5.951254771112647335e-01,4.331953856394017421e-01,-5.550340997739512672e-02,-7.741779144218759179e-02
-3.499999999999999778e-01,-3.701848999050795508e-02,1.985007096189310927e+00,-1.237972383715858493e-01,1.121816247753733231e+00,5.674593459891965619e-01,-2.303492777627096089e-02,-7.784626429600279007e-02
1.400000000000000133e-01,-3.576183163847868052e-02,9.826640900895178277e-02,-5.533451896701466755e-01,1.349294151787960638e+00,5.957767426368696384e-01,-1.170744332485741668e-02,-7.510579733401177849e-02
7.399999999999999911e-01,-3.499323273419771563e-02,-6.032809720418281785e-01,-5.095183654530986983e-01,1.343126557804574350e+00,4.939086806153799580e-01,-2.002795650056064802e-02,-6.994085842665823116e-02
1.209999999999999964e+00,-3.424624798191443914e-02,-7.013717739954761221e-02,3.792198130449134785e-01,7.452261387120613367e-01,2.326771369250992538e-01,-4.147247842569033727e-02,-6.383079713509794140e-02
