Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6
-1.219999999999999973e+00,9.498966325125839105e-02,-1.066481414879659750e-01,7.651742638264832364e-01,-7.224171883630656765e-01,2.757305324759583565e-01,4.678741079465015967e-02,-3.470242828519279343e-03
-1.639999999999999902e+00,9.605583458591192281e-02,2.935533781180865720e-02,4.476332764195658509e-01,-7.408340906824567584e-02,5.271155758076991882e-01,8.711823582996755522e-03,-1.894778618853571600e-02
-1.389999999999999902e+00,9.810704946221128486e-02,-2.440287110782124458e-02,4.444296698587701933e-03,5.114459604335060972e-01,7.074987627365045828e-01,-2.552133317886720598e-02,-3.805011618955821129e-02
-7.700000000000000178e-01,1.003734305590133630e-01,7.329106031239884800e-02,-2.085292330359449497e-01,9.582410913755159410e-01,8.098521713621867901e-01,-4.134873262814048323e-02,-5.774784435523890730e-02
-7.000000000000000666e-02,1.023267563552959364e-01,8.604786838051237119e-02,-1.735543416367089087e-01,1.209424885701979591e+00,8.195545078470138911e-01,-3.155021758188630843e-02,-7.622931639539876070e-02
5.500000000000000444e-01,1.033894012262579348e-01,1.445638311168892520e-02,-1.260419035473267502e-01,1.210767199961012341e+00,7.396228505560872302e-01,-4.105741240429117145e-04,-9.132350495520966116e-02
8.399999999999999689e-01,1.030047027124918191e-01,9.764024968185736064e-04,-1.977626363884497640e-01,9.244590618545369676e-01,5.792620907433795319e-01,4.045394345674584169e-02,-1.013233280652494628e-01
9.899999999999999911e-01,1.007977886386326599e-01,-6.551898054334387433e-02,-3.142150592373845197e-01,3.511556746673927254e-01,3.454962018710241445e-01,7.660671128199587898e-02,-1.049734880631210121e-01
9.599999999999999645e-01,9.675582556275981461e-02,-2.301539931785523407e-02,-3.556861669519655322e-01,-3.873698600854876828e-01,7.610677155204027822e-02,9.726571124703455029e-02,-1.026591296190689784e-01
8.000000000000000444e-01,9.150478575090947864e-02,-3.795262920739339574e-03,-2.175314405992835320e-01,-1.046034916727728969e+00,-1.727443666198355265e-01,9.797003855187960686e-02,-9.761517705098309017e-02
3.800000000000000044e-01,8.623976302066378719e-02,2.511504021696508993e-02,9.653889162993745110e-02,-1.379360064431709887e+00,-3.585374825347055761e-01,7.669178910766236146e-02,-9.384761054861708029e-02
-2.700000000000000178e-01,8.203792698237002967e-02,-2.826970858568755851e-03,4.007734252370470096e-01,-1.268852830585246227e+00,-4.638172695127127376e-01,3.603647000798680666e-02,-9.554617345445638732e-02
-8.900000000000000133e-01,7.936394784279389436e-02,-5.194260825951627081e-02,5.040458274642288794e-01,-7.681434194913953073e-01,-4.812881539618807381e-01,-1.915851617649505512e-02,-1.044094605436809986e-01
-1.350000000000000089e+00,7.805933506557478918e-02,-1.960089247636415122e-02,3.635082973765122460e-01,-7.667359578218031768e-02,-4.205333152551224418e-01,-7.757875583391482532e-02,-1.188695736445970347e-01
-1.320000000000000062e+00,7.743664185590286297e-02,-2.702381135431919379e-02,9.410132597980291891e-02,5.778062781290477234e-01,-2.885247680720731123e-01,-1.221845917488163374e-01,-1.360206584541238106e-01
-2.999999999999999889e-01,7.673213964659990338e-02,-5.172424357318050614e-02,-1.076335464508849649e-01,1.044273773570496111e+00,-1.005608070128390652e-01,-1.402705041570822264e-01,-1.525095875126094569e-01
3.900000000000000133e-01,7.538982505614545693e-02,2.619673382392762040e-01,-1.539027048152058486e-01,1.247399821316173885e+00,1.012005145152583829e-01,-1.258593186032284095e-01,-1.657886977789219396e-01
8.000000000000000444e-01,7.288682460228027016e-02,3.224144776162984893e-02,-1.264435366733226429e-01,1.152992669547435955e+00,2.598472367458126708e-01,-8.349693980667971527e-02,-1.740503310504755152e-01
9.799999999999999822e-01,6.873637264547413639e-02,-1.046065539786262821e-01,-1.163551198286448818e-01,7.746682093861478879e-01,3.275052108784229921e-01,-2.651915972284774742e-02,-1.760017879189690881e-01
1.030000000000000027e+00,6.268223395913063989e-02,-6.742624290946647170e-02,-1.848514585091997620e-01,1.724500072835524200e-01,2.893588532334885333e-01,2.934256722086764357e-02,-1.706651440157997135e-01
1.110000000000000098e+00,5.488816059265150260e-02,-2.734689046067062534e-02,-3.602316509854376347e-01,-5.185566123913085690e-01,1.613783834928868011e-01,7.429956078768372441e-02,-1.583858666448397512e-01
7.800000000000000266e-01,4.616039307391422986e-02,8.631169954217787765e-02,-3.975449917809107947e-01,-1.082259339096568684e+00,-1.277471762313408393e-02,1.035398151518321097e-01,-1.425255306848079162e-01
2.099999999999999922e-01,3.777396732296350867e-02,-1.525786790666849857e-02,-1.457876443246064468e-02,-1.339582651219811904e+00,-1.881557622492234516e-01,1.138203640298181829e-01,-1.276106285510704152e-01
-4.799999999999999822e-01,3.081693126943003957e-02,-4.951079558047626061e-02,4.891734163507456268e-01,-1.217318676120919818e+00,-3.302248335921604827e-01,1.079574401398838840e-01,-1.178450311057461924e-01
-9.399999999999999467e-01,2.581737952380130929e-02,-5.813232280864719104e-02,6.002157539223796912e-01,-7.760626644076867864e-01,-4.144603741260128316e-01,9.225610816220308763e-02,-1.152836933141184877e-01
-1.320000000000000062e+00,2.272280342585588156e-02,4.593029455883823609e-02,3.196455523025009127e-01,-1.766320798213249499e-01,-4.252785114267476629e-01,7.596446392516367774e-02,-1.188583285554351415e-01
-1.639999999999999902e+00,2.091898082398965450e-02,4.002252197313660442e-02,-7.644018112646921992e-04,4.169784550009095758e-01,-3.522741554513005857e-01,7.362878599246397426e-02,-1.254894852952660456e-01
-1.189999999999999947e+00,1.970373241801709127e-02,-1.130262852259772410e-01,-1.158830869509180905e-01,8.796656835831397903e-01,-2.054021598297736118e-01,9.433282393740431704e-02,-1.316258095308125153e-01
-2.700000000000000178e-01,1.851295330118509982e-02,5.468030825661007732e-02,-8.911715039548495643e-02,1.146162518009231857e+00,-1.690808863358840564e-02,1.390157629469437883e-01,-1.351906240518702673e-01
1.499999999999999944e-01,1.675362611575822655e-02,2.169105138197243432e-01,-1.355917441769032283e-01,1.154388242841912771e+00,1.556418687004607615e-01,1.983592322611750780e-01,-1.344472746356311921e-01
3.300000000000000155e-01,1.385883866463219656e-02,-5.417154333597734572e-02,-2.278156692587213206e-01,8.713892519567012496e-01,2.537914033056116181e-01,2.527674333643383231e-01,-1.278912045883271453e-01
4.099999999999999756e-01,9.481599093952897822e-03,-1.169669108683454584e-01,-1.937721345800058059e-01,3.470357426995146488e-01,2.508745911459814293e-01,2.855983906984860266e-01,-1.151808195920918793e-01
4.400000000000000022e-01,3.690286689809070195e-03,-2.824983289656163299e-02,-1.475037537315904146e-01,-3.120088683032585797e-01,1.603369142990227203e-01,2.895281883342216145e-01,-9.681650778873353291e-02
3.300000000000000155e-01,-2.939553187467246285e-03,3.312839489906566071e-02,-2.317507691683634574e-01,-8.871667867185946132e-01,2.897822280593566335e-02,2.640295868170246529e-01,-7.523322469357926479e-02
-2.000000000000000111e-01,-9.319896354161361085e-03,5.709962495028980678e-02,-1.575924507481796244e-01,-1.170997769845418812e+00,-9.791652693450995926e-02,2.126359661250977751e-01,-5.475492127323842995e-02
-6.999999999999999556e-01,-1.447898528609717697e-02,-8.302676790561808184e-02,2.430690723552586530e-01,-1.094700067180370162e+00,-1.912243283743657873e-01,1.448909561469660101e-01,-3.938633098934736509e-02
-1.169999999999999929e+00,-1.805165370901666566e-02,-2.221006033442995964e-02,5.357240446085345109e-01,-6.927996823228121936e-01,-2.333088071095118232e-01,6.852495571395143814e-02,-3.078369753371633030e-02
-1.320000000000000062e+00,-2.017147325966348395e-02,-1.891225254378292586e-02,4.018874169453661716e-01,-1.320662317747536840e-01,-2.068342719800997931e-01,-5.104436578807720892e-03,-2.828991830595655246e-02
-1.250000000000000000e+00,-2.149757509993880863e-02,3.963415842127959721e-02,8.887549163230432092e-02,4.033736793626134243e-01,-9.877487771916219905e-02,-6.000640737900283378e-02,-2.927712854413961480e-02
-4.699999999999999734e-01,-2.272149054609527707e-02,-5.118315520559768572e-02,-8.290972968046128599e-02,8.021585590547133382e-01,8.172717531711568006e-02,-9.005976560524003860e-02,-3.083938588151897628e-02
1.400000000000000133e-01,-2.428818518675398413e-02,1.555412295003177903e-01,-9.476474131502513054e-02,9.986948886350791588e-01,2.944274284381441786e-01,-9.806020625603034668e-02,-3.044247252947735599e-02
6.199999999999999956e-01,-2.666936274233098689e-02,2.185325431271176178e-02,-1.118582796608272589e-01,9.744413259940409855e-01,4.698518579398932027e-01,-9.414963456455820168e-02,-2.582897534591602901e-02
8.800000000000000044e-01,-3.035548484015751849e-02,-4.476790020245702273e-02,-1.833607478433101901e-01,7.163491166657902642e-01,5.500571685398484290e-01,-9.581980112481670864e-02,-1.599740489232577556e-02
8.900000000000000133e-01,-3.573694986082436020e-02,-2.947831219838936700e-02,-2.356120289229153286e-01,2.612789621782570237e-01,5.145122225077047862e-01,-1.147301950891075062e-01,-5.091339874231659568e-06
8.000000000000000444e-01,-4.275660605580329510e-02,-3.806501223447628091e-02,-2.661631671862416670e-01,-2.978329535565396036e-01,3.770784727920089008e-01,-1.523337833812243303e-01,2.155623245830670665e-02
5.200000000000000178e-01,-5.070114908896153350e-02,1.057289918065362766e-02,-2.131760013699938172e-01,-8.174192237114872306e-01,1.790364217459715634e-01,-2.027897730892942452e-01,4.563160072791852540e-02
5.000000000000000278e-02,-5.832123816749631290e-02,1.038075545606598205e-02,4.108539983338144186e-02,-1.108635285203185106e+00,-3.411246222321336063e-02,-2.517454024767847298e-01,6.821464055989721886e-02
-7.700000000000000178e-01,-6.441484453287342482e-02,2.433757234136124659e-02,3.463325879436787158e-01,-1.086038048987299609e+00,-2.270003293499454067e-01,-2.860344351898798099e-01,8.531306762237739205e-02
-2.000000000000000000e+00,-6.841495333223614195e-02,4.099386958488326904e-03,4.405836015325553245e-01,-7.701645998628189327e-01,-3.682761344334505860e-01,-3.003090153154010511e-01,9.445390823389511470e-02
-2.950000000000000178e+00,-7.039578836519436167e-02,-1.289479752233770871e-01,3.068490325276632680e-01,-2.542406063531634786e-01,-4.291916633228883837e-01,-2.903305973823784303e-01,9.627539138700606791e-02
-1.860000000000000098e+00,-7.097072218448352565e-02,-2.880289516981486830e-01,7.732306302733688019e-02,2.877079054958079363e-01,-3.979598515225512556e-01,-2.518117127381711007e-01,9.375932725444441340e-02
-5.600000000000000533e-01,-7.078987772134925915e-02,3.877850910327520495e-01,-1.245084869596059796e-01,7.229317792831830847e-01,-2.819163070086191381e-01,-1.891570178618723896e-01,8.977942836634769663e-02
1.600000000000000033e-01,-7.028587420149666476e-02,2.926315674929798050e-01,-1.836229511617605281e-01,9.734578413963147492e-01,-1.113168828902107305e-01,-1.099427236088805077e-01,8.680200192034813467e-02
6.999999999999999556e-01,-7.000561448674368081e-02,-1.627698901668078180e-01,-2.914014734292930120e-02,9.717877154519507510e-01,5.492945437551281784e-02,-2.931675264083884180e-02,8.698804705591681175e-02
9.399999999999999467e-01,-7.043892637895146636e-02,-1.176437315051779287e-01,1.111793060733352462e-01,7.147331252879274288e-01,1.614753971330618598e-01,3.235339543362762693e-02,9.161658233758353254e-02
9.599999999999999645e-01,-7.198525696323071488e-02,-2.772257525093757557e-02,-2.403416267418735930e-01,2.637261831526457878e-01,1.845062216995569659e-01,6.698234934201495461e-02,1.019330558868909026e-01
9.100000000000000311e-01,-7.476944569607558988e-02,-2.186977316266575100e-02,-8.222974994482560307e-01,-2.765851782960124794e-01,1.266640097468131054e-01,7.804058698477195355e-02,1.177763998798387890e-01
5.899999999999999689e-01,-7.815482427341581551e-02,4.003768139666064041e-02,-6.478914133850455226e-01,-7.306341459308385300e-01,1.916610806148331611e-02,7.678568306198230164e-02,1.362387562122282514e-01
5.999999999999999778e-02,-8.094216028674330876e-02,3.567950371398898035e-03,2.574074693504289080e-01,-9.421507751927016283e-01,-9.384302266688332450e-02,7.834591126958834195e-02,1.529752714037018180e-01
-7.199999999999999734e-01,-8.202443635188690074e-02,-3.600190130060260812e-03,8.563949044605925209e-01,-8.739893907067575185e-01,-1.848527092833772700e-01,9.180001592178144154e-02,1.634476498306602077e-01
-1.500000000000000000e+00,-8.096004003350142086e-02,-4.384407666997230946e-02,7.789763950455729224e-01,-5.554177407101112962e-01,-2.348954887017478677e-01,1.177241215319991541e-01,1.656500433246651527e-01
-1.250000000000000000e+00,-7.800538472787595101e-02,-1.660679272147698171e-01,3.672195810860705567e-01,-9.547029239367132991e-02,-2.210313803322673798e-01,1.540580300629569022e-01,1.604081657660953453e-01
