Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6,D 7
-3.499999999999999778e-01,4.427763617820227871e-01,-3.127404735808353431e-02,-2.991437599937745717e-01,1.230742336702405626e-01,-2.616286217783696522e-01,2.238890656072987650e-01,8.641981182977959142e-03,5.722280712456873086e-02
8.399999999999999689e-01,4.416512629015857394e-01,-4.228637007961701388e-01,-2.059787196153307909e-01,4.181299828429978493e-01,-1.291227342402544997e-01,2.795098151050686153e-01,4.205911209502105619e-02,7.732046105109896539e-02
1.209999999999999964e+00,4.407288933069968273e-01,1.711426501499394015e-01,3.334657480095740145e-02,7.034671698996460831e-01,-4.342612641273854712e-02,3.224318042113523686e-01,6.227193819893678262e-02,9.339168482300858054e-02
1.189999999999999947e+00,4.431003625736300577e-01,2.082226846447926549e-01,-3.014855253231153442e-01,6.639039049451539443e-01,-3.020775793546284782e-02,2.892506620488183300e-01,5.922195182226230870e-02,1.052141498479339243e-01
1.530000000000000027e+00,4.489227362713839042e-01,-8.725480947161678991e-02,-4.646501340709014993e-01,2.559310565298213436e-01,-1.069695983132626926e-01,2.286687802595998298e-01,4.062714495093394662e-02,1.154179541331408765e-01
1.209999999999999964e+00,4.528226247466107246e-01,1.924519052838329358e-01,-4.755925513389352988e-02,6.818396807209350929e-02,-4.429896325516402555e-02,1.715366131494157342e-01,1.533302857110213635e-02,1.242111074358909217e-01
1.000000000000000000e+00,4.551337644411245220e-01,2.282849302036027428e-02,2.092439187674272616e-01,-2.928054986609025523e-01,-1.875992474389687192e-04,9.974256999462854933e-02,-3.089071456867237275e-03,1.285913763250547959e-01
-6.199999999999999956e-01,4.550048462423305629e-01,4.714582562299425295e-01,2.057851615137753498e-01,-5.172293409832988687e-01,1.059648037479806737e-01,1.822541172336865356e-02,-2.571797491265095936e-02,1.343974036596211064e-01
1.050000000000000044e+00,4.528101610126391563e-01,-9.945319397786860360e-01,4.194842766931767830e-01,-6.149184007883883307e-01,1.697594852448519598e-01,-6.463972259968374379e-02,-5.161934725374525690e-02,1.353518104903937980e-01
1.149999999999999911e+00,4.521167732512894610e-01,2.351090763726913502e-01,6.073937137317401147e-01,-7.610151856219202759e-01,1.697671178261541125e-01,-1.447525637667330389e-01,-7.235919554523922992e-02,1.335168531633681432e-01
1.239999999999999991e+00,4.519650791853607741e-01,1.470800344948530736e-01,-3.875816999280967678e-03,-6.348969354668293485e-01,2.371661509729353079e-01,-1.952821120362840668e-01,-7.634030754663792551e-02,1.353874893729244966e-01
-8.599999999999999867e-01,4.505255115600383942e-01,7.488139720814411815e-01,-7.721284451865917386e-01,-3.049837622505392476e-01,2.867414010779504863e-01,-1.823950923363623911e-01,-5.585274080654470397e-02,1.431762201025367220e-01
8.000000000000000444e-01,4.484444020600395486e-01,-1.083664970985392051e+00,-2.878452336469497497e-01,9.291447770910443715e-02,4.302430723910198873e-01,-1.283003385345710123e-01,-2.197319786446594314e-02,1.604312838328951218e-01
8.299999999999999600e-01,4.467487835053190470e-01,2.125914724847863813e-01,6.503063725053928046e-01,4.683912742994057465e-01,4.567721854875171905e-01,-9.713337338885943972e-02,7.192443417598254340e-03,1.760914489861356014e-01
8.699999999999999956e-01,4.481077263326410098e-01,1.457402885326975484e-01,3.132486588459922894e-01,5.819522539912627135e-01,4.526700234948370927e-01,-9.521425517121900883e-02,2.562812950772613840e-02,1.864314316679615557e-01
1.330000000000000071e+00,4.518759919618338117e-01,-1.443477309068271763e-01,-4.983869311549726788e-01,4.583581591019196821e-01,2.727966982043565913e-01,-1.319451948576825795e-01,3.123872253899206974e-02,1.940779147060726628e-01
1.469999999999999973e+00,4.583216010255497519e-01,7.084936490538906728e-02,-3.507334134318612628e-01,2.705344196903005094e-01,3.780480385011841804e-02,-1.783465414168988739e-01,2.259769632195038347e-02,1.972203391098104053e-01
6.099999999999999867e-01,4.627645786595392385e-01,3.707883832488646503e-01,-8.384972714299498975e-02,1.443426613225144983e-01,-1.277250763694036950e-01,-2.112344894468468071e-01,1.049286518727909900e-02,2.015144063876787572e-01
-1.700000000000000122e-01,4.660233699036581689e-01,6.418584287042083947e-02,-9.377447898874124999e-02,6.595406147245386208e-02,-3.001429646659162787e-01,-2.558287761992009690e-01,-7.429318825570463414e-03,2.034623496931342312e-01
-2.500000000000000000e-01,4.665854989809480324e-01,-2.463749537379654742e-01,3.320712325509006524e-01,2.238374029832251866e-02,-3.853101568820095912e-01,-2.597384532614239183e-01,-1.878857328188934805e-02,2.025243296735654286e-01
-8.599999999999999867e-01,4.648331545309352109e-01,1.169439203391614002e-01,6.394746114879087395e-01,-9.723520258245588188e-02,-4.588399458331919312e-01,-2.919857536856959035e-01,-2.750136854112258944e-02,1.969916685168344173e-01
-1.000000000000000000e+00,4.650052514984921448e-01,-1.120096189432333023e-01,3.223280151276680661e-01,-3.600409643030554330e-01,-4.698236312583712881e-01,-3.197201473533791138e-01,-3.519413255025533038e-02,1.848991420278049413e-01
-1.360000000000000098e+00,4.642380940683217272e-01,3.212341226347259493e-02,-6.237976320958224519e-03,-3.745835799529357857e-01,-4.821345464132209546e-01,-3.146011429972524476e-01,-2.880333456199921094e-02,1.794725784832468807e-01
-1.709999999999999964e+00,4.638415692551342007e-01,1.671633369868297248e-02,-7.732887838898341859e-02,-2.188330760934732999e-01,-3.707869065569622258e-01,-2.508565208728824047e-01,-1.291792408439706996e-02,1.806167129692551887e-01
-3.499999999999999778e-01,4.631664676409935621e-01,-5.848909236273084344e-01,-5.323675082203666031e-02,8.073771424359488247e-02,-1.770665632971699932e-01,-1.502462151733438556e-01,1.627963826857606322e-02,1.922125822828964492e-01
2.999999999999999889e-02,4.621985937659259247e-01,1.782003638093399567e-01,-7.346991767137833751e-02,5.106378714455135359e-01,2.953526677564605185e-02,-8.154901124553076697e-02,4.035104805155717567e-02,2.020839506615783876e-01
5.500000000000000444e-01,4.630875502258019472e-01,4.186533479473208974e-02,-4.473953245992847716e-01,7.503564730585687848e-01,1.250388138971886276e-01,-9.267251773595497344e-03,4.971705839052706355e-02,2.049427828137553309e-01
1.290000000000000036e+00,4.667532511005930695e-01,-8.794228634059952920e-02,-6.895475011683886990e-01,7.259399981309628824e-01,1.531470467431318427e-01,1.471161758227468308e-02,4.781317162404546961e-02,2.037631579793655612e-01
